nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros3_Teste10_M10_E10_G2000_P500_S10.txt,10,0.1,2000,500,0.1,11.244444444444444,58.13609838485718,9.396584617249813,0.0,225.0
parametros4_Teste1_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,7.044444444444444,76.79346632957458,4.984222019112157,0.0,148.0
parametros4_Teste2_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,6.011111111111111,105.34733819961548,4.785381546252072,0.0,205.0
parametros4_Teste3_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,7.622222222222222,92.37152624130249,5.482452366470436,0.0,177.0
parametros4_Teste4_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,11.28888888888889,75.65185070037842,10.259136247424042,0.0,143.0
parametros4_Teste5_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,10.244444444444444,75.18426251411438,6.904605727115313,0.0,144.0
parametros4_Teste6_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,7.133333333333334,68.76879167556763,4.595166542744186,0.0,133.0
parametros4_Teste7_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,10.377777777777778,106.21499705314636,7.8508000693174615,0.0,204.0
parametros4_Teste8_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,7.122222222222222,104.80786299705505,7.220076604360893,0.0,201.0
parametros4_Teste9_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,8.722222222222221,94.98891496658325,5.931137754405,0.0,182.0
parametros4_Teste10_M10_E10_G2000_P1000_S10.txt,10,0.1,2000,1000,0.1,7.066666666666666,82.241037607193,5.0876757408903766,0.0,159.0
parametros5_Teste1_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,10.155555555555555,31.292466402053833,7.9998765422572635,0.0,126.0
parametros5_Teste2_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,9.78888888888889,52.4470751285553,8.058803942748224,0.0,200.0
parametros5_Teste3_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,10.277777777777779,24.254902601242065,7.930290421720979,0.0,95.0
parametros5_Teste4_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,7.3,52.7239785194397,5.027590542861129,0.0,197.0
parametros5_Teste5_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,6.944444444444445,37.40018057823181,5.075783707656737,0.0,141.0
parametros5_Teste6_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,6.2444444444444445,50.624886989593506,5.4350940114758135,0.0,200.0
parametros5_Teste7_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,14.166666666666666,32.766549825668335,12.792575972023775,0.0,131.0
parametros5_Teste8_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,15.844444444444445,33.599660873413086,9.278303378325528,0.0,133.0
parametros5_Teste9_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,10.344444444444445,46.67526459693909,8.747267650988205,0.0,200.0
parametros5_Teste10_M10_E20_G200_P500_S10.txt,10,0.2,200,500,0.1,8.688888888888888,35.41227865219116,7.378112442208816,0.0,147.0
parametros6_Teste1_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,9.644444444444444,73.20036935806274,7.8291635868166525,0.0,151.0
parametros6_Teste2_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,7.855555555555555,99.3402807712555,6.512485634210832,0.0,200.0
parametros6_Teste3_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,8.222222222222221,89.5813627243042,5.217018684135345,0.0,183.0
parametros6_Teste4_M10_E20_G200_P1000_S10.txt,10,0.2,200,1000,0.1,7.944444444444445,56.257280349731445,5.735583107256569,0.0,118.0
